#机器人id	武将ID	等级	颜色	技能ID	培养等级
id	role	level	color	skillid	edulevel
10819	12000019	54	4	14010019	37
10819	12000042	54	4	14010042	37
10819	12000044	54	4	14010044	37
10819	12000033	54	2	14010033	37
10819	12000049	54	2	14010049	37
10820	12000004	54	6	14010004	37
10820	12000012	54	4	14010012	37
10820	12000023	54	4	14010023	37
10820	12000025	54	4	14010025	37
10820	12000033	54	2	14010033	37
10820	12000037	54	2	14010037	37
10821	12000017	54	6	14010017	37
10821	12000010	54	4	14010010	37
10821	12000029	54	4	14010029	37
10821	12000037	54	4	14010037	37
10821	12000039	54	2	14010039	37
10821	12000030	54	2	14010030	37
10822	12000004	54	6	14010004	37
10822	12000014	54	4	14010014	37
10822	12000047	54	4	14010047	37
10822	12000024	54	4	14010024	37
10822	12000032	54	2	14010032	37
10822	12000034	54	2	14010034	37
10823	12000003	54	6	14010003	37
10823	12000019	54	4	14010019	37
10823	12000027	54	4	14010027	37
10823	12000035	54	4	14010035	37
10823	12000033	54	2	14010033	37
10823	12000042	54	2	14010042	37
10824	12000001	54	6	14010001	37
10824	12000005	54	4	14010005	37
10824	12000044	54	4	14010044	37
10824	12000045	54	4	14010045	37
10824	12000031	54	2	14010031	37
10824	12000022	54	2	14010022	37
10825	12000018	54	6	14010018	37
10825	12000015	54	4	14010015	37
10825	12000033	54	4	14010033	37
10825	12000035	54	4	14010035	37
10825	12000034	54	2	14010034	37
10825	12000025	54	2	14010025	37
10826	12000001	54	6	14010001	37
10826	12000015	54	4	14010015	37
10826	12000041	54	4	14010041	37
10826	12000037	54	4	14010037	37
10826	12000049	54	2	14010049	37
10826	12000028	54	2	14010028	37
10827	12000010	54	6	14010010	37
10827	12000006	54	4	14010006	37
10827	12000037	54	4	14010037	37
10827	12000040	54	4	14010040	37
10827	12000026	54	2	14010026	37
10827	12000045	54	2	14010045	37
10828	12000012	54	6	14010012	37
10828	12000014	54	4	14010014	37
10828	12000024	54	4	14010024	37
10828	12000041	54	4	14010041	37
10828	12000047	54	2	14010047	37
10828	12000040	54	2	14010040	37
10829	12000010	54	6	14010010	37
10829	12000004	54	4	14010004	37
10829	12000024	54	4	14010024	37
10829	12000039	54	4	14010039	37
10829	12000026	54	2	14010026	37
10829	12000046	54	2	14010046	37
10830	12000018	54	6	14010018	37
10830	12000014	54	4	14010014	37
10830	12000047	54	4	14010047	37
10830	12000039	54	4	14010039	37
10830	12000034	54	2	14010034	37
10830	12000043	54	2	14010043	37
10831	12000002	54	6	14010002	37
10831	12000017	54	4	14010017	37
10831	12000039	54	4	14010039	37
10831	12000034	54	4	14010034	37
10831	12000031	54	2	14010031	37
10831	12000025	54	2	14010025	37
10832	12000014	54	6	14010014	37
10832	12000018	54	4	14010018	37
10832	12000045	54	4	14010045	37
10832	12000026	54	4	14010026	37
10832	12000037	54	2	14010037	37
10832	12000049	54	2	14010049	37
10833	12000010	54	6	14010010	37
10833	12000014	54	4	14010014	37
10833	12000042	54	4	14010042	37
10833	12000044	54	4	14010044	37
10833	12000023	54	2	14010023	37
10833	12000027	54	2	14010027	37
10834	12000017	54	6	14010017	37
10834	12000018	54	4	14010018	37
10834	12000039	54	4	14010039	37
10834	12000047	54	4	14010047	37
10834	12000040	54	2	14010040	37
10834	12000025	54	2	14010025	37
10835	12000021	54	6	14010021	37
10835	12000004	54	4	14010004	37
10835	12000032	54	4	14010032	37
10835	12000046	54	4	14010046	37
10835	12000036	54	2	14010036	37
10835	12000026	54	2	14010026	37
10836	12000021	54	6	14010021	37
10836	12000018	54	4	14010018	37
10836	12000046	54	4	14010046	37
10836	12000030	54	4	14010030	37
10836	12000034	54	2	14010034	37
10836	12000036	54	2	14010036	37
10837	12000006	54	6	14010006	37
10837	12000004	54	4	14010004	37
10837	12000047	54	4	14010047	37
10837	12000043	54	4	14010043	37
10837	12000033	54	2	14010033	37
10837	12000035	54	2	14010035	37
10838	12000000	54	6	14010000	37
10838	12000007	54	4	14010007	37
10838	12000022	54	4	14010022	37
10838	12000029	54	4	14010029	37
10838	12000030	54	2	14010030	37
10838	12000027	54	2	14010027	37
10839	12000010	54	6	14010010	37
10839	12000004	54	4	14010004	37
10839	12000028	54	4	14010028	37
10839	12000035	54	4	14010035	37
10839	12000037	54	2	14010037	37
10839	12000031	54	2	14010031	37
10840	12000021	54	6	14010021	37
10840	12000020	54	4	14010020	37
10840	12000040	54	4	14010040	37
10840	12000026	54	4	14010026	37
10840	12000038	54	2	14010038	37
10840	12000034	54	2	14010034	37
10841	12000002	54	6	14010002	37
10841	12000008	54	4	14010008	37
10841	12000033	54	4	14010033	37
10841	12000031	54	4	14010031	37
10841	12000022	54	2	14010022	37
10841	12000041	54	2	14010041	37
10842	12000017	54	6	14010017	37
10842	12000004	54	4	14010004	37
10842	12000022	54	4	14010022	37
10842	12000049	54	4	14010049	37
10842	12000027	54	2	14010027	37
10842	12000043	54	2	14010043	37
10843	12000000	54	6	14010000	37
10843	12000007	54	4	14010007	37
10843	12000025	54	4	14010025	37
10843	12000040	54	4	14010040	37
10843	12000030	54	2	14010030	37
10843	12000045	54	2	14010045	37
10844	12000018	54	6	14010018	37
10844	12000016	54	4	14010016	37
10844	12000044	54	4	14010044	37
10844	12000026	54	4	14010026	37
10844	12000024	54	2	14010024	37
10844	12000046	54	2	14010046	37
10845	12000013	54	6	14010013	37
10845	12000006	54	4	14010006	37
10845	12000021	54	4	14010021	37
10845	12000049	54	4	14010049	37
10845	12000045	54	2	14010045	37
10845	12000032	54	2	14010032	37
10846	12000007	54	6	14010007	37
10846	12000011	54	4	14010011	37
10846	12000037	54	4	14010037	37
10846	12000036	54	4	14010036	37
10846	12000033	54	2	14010033	37
10846	12000035	54	2	14010035	37
10847	12000020	55	6	14010020	38
10847	12000012	55	4	14010012	38
10847	12000038	55	4	14010038	38
10847	12000028	55	4	14010028	38
10847	12000029	55	2	14010029	38
10847	12000031	55	2	14010031	38
10848	12000014	55	6	14010014	38
10848	12000009	55	4	14010009	38
10848	12000036	55	4	14010036	38
10848	12000044	55	4	14010044	38
10848	12000033	55	2	14010033	38
10848	12000043	55	2	14010043	38
10849	12000015	55	6	14010015	38
10849	12000012	55	4	14010012	38
10849	12000032	55	4	14010032	38
10849	12000048	55	4	14010048	38
10849	12000029	55	2	14010029	38
10849	12000033	55	2	14010033	38
10850	12000021	55	6	14010021	38
10850	12000017	55	4	14010017	38
10850	12000040	55	4	14010040	38
10850	12000036	55	4	14010036	38
10850	12000041	55	2	14010041	38
10850	12000043	55	2	14010043	38
10851	12000020	55	6	14010020	38
10851	12000007	55	4	14010007	38
10851	12000044	55	4	14010044	38
10851	12000045	55	4	14010045	38
10851	12000033	55	2	14010033	38
10851	12000037	55	2	14010037	38
10852	12000016	55	6	14010016	38
10852	12000007	55	4	14010007	38
10852	12000045	55	4	14010045	38
10852	12000026	55	4	14010026	38
10852	12000041	55	2	14010041	38
10852	12000036	55	2	14010036	38
10853	12000002	55	6	14010002	38
10853	12000017	55	4	14010017	38
10853	12000045	55	4	14010045	38
10853	12000026	55	4	14010026	38
10853	12000034	55	2	14010034	38
10853	12000038	55	2	14010038	38
10854	12000012	55	6	14010012	38
10854	12000008	55	4	14010008	38
10854	12000049	55	4	14010049	38
10854	12000032	55	4	14010032	38
10854	12000022	55	2	14010022	38
10854	12000024	55	2	14010024	38
10855	12000008	55	6	14010008	38
10855	12000021	55	4	14010021	38
10855	12000028	55	4	14010028	38
10855	12000048	55	4	14010048	38
10855	12000041	55	2	14010041	38
10855	12000047	55	2	14010047	38
10856	12000003	55	6	14010003	38
10856	12000010	55	4	14010010	38
10856	12000031	55	4	14010031	38
10856	12000040	55	4	14010040	38
10856	12000034	55	2	14010034	38
10856	12000023	55	2	14010023	38
10857	12000001	55	6	14010001	38
10857	12000003	55	4	14010003	38
10857	12000036	55	4	14010036	38
10857	12000026	55	4	14010026	38
10857	12000035	55	2	14010035	38
10857	12000041	55	2	14010041	38
10858	12000012	55	6	14010012	38
10858	12000017	55	4	14010017	38
10858	12000032	55	4	14010032	38
10858	12000040	55	4	14010040	38
10858	12000039	55	2	14010039	38
10858	12000023	55	2	14010023	38
10859	12000002	55	6	14010002	38
10859	12000013	55	4	14010013	38
10859	12000033	55	4	14010033	38
10859	12000041	55	4	14010041	38
10859	12000022	55	2	14010022	38
10859	12000028	55	2	14010028	38
10860	12000004	55	6	14010004	38
10860	12000019	55	4	14010019	38
10860	12000030	55	4	14010030	38
10860	12000038	55	4	14010038	38
10860	12000022	55	2	14010022	38
10860	12000023	55	2	14010023	38
10861	12000020	55	6	14010020	38
10861	12000001	55	4	14010001	38
10861	12000033	55	4	14010033	38
10861	12000045	55	4	14010045	38
10861	12000022	55	2	14010022	38
10861	12000032	55	2	14010032	38
10862	12000004	55	6	14010004	38
10862	12000010	55	4	14010010	38
10862	12000031	55	4	14010031	38
10862	12000030	55	4	14010030	38
10862	12000036	55	2	14010036	38
10862	12000026	55	2	14010026	38
10863	12000019	55	6	14010019	38
10863	12000008	55	4	14010008	38
10863	12000042	55	4	14010042	38
10863	12000049	55	4	14010049	38
10863	12000039	55	2	14010039	38
10863	12000046	55	2	14010046	38
10864	12000008	55	6	14010008	38
10864	12000005	55	4	14010005	38
10864	12000048	55	4	14010048	38
10864	12000045	55	4	14010045	38
10864	12000034	55	2	14010034	38
10864	12000025	55	2	14010025	38
10865	12000010	55	6	14010010	38
10865	12000018	55	4	14010018	38
10865	12000032	55	4	14010032	38
10865	12000040	55	4	14010040	38
10865	12000042	55	2	14010042	38
10865	12000022	55	2	14010022	38
10866	12000010	55	6	14010010	38
10866	12000004	55	4	14010004	38
10866	12000034	55	4	14010034	38
10866	12000027	55	4	14010027	38
10866	12000028	55	2	14010028	38
10866	12000023	55	2	14010023	38
10867	12000012	55	6	14010012	38
10867	12000016	55	4	14010016	38
10867	12000023	55	4	14010023	38
10867	12000045	55	4	14010045	38
10867	12000039	55	2	14010039	38
10867	12000040	55	2	14010040	38
10868	12000011	55	6	14010011	38
10868	12000020	55	4	14010020	38
10868	12000049	55	4	14010049	38
10868	12000033	55	4	14010033	38
10868	12000036	55	2	14010036	38
10868	12000031	55	2	14010031	38
10869	12000018	55	6	14010018	38
10869	12000003	55	4	14010003	38
10869	12000042	55	4	14010042	38
10869	12000030	55	4	14010030	38
10869	12000026	55	2	14010026	38
10869	12000023	55	2	14010023	38
10870	12000005	55	6	14010005	38
10870	12000010	55	4	14010010	38
10870	12000046	55	4	14010046	38
10870	12000037	55	4	14010037	38
10870	12000035	55	2	14010035	38
10870	12000032	55	2	14010032	38
10871	12000002	55	6	14010002	38
10871	12000009	55	4	14010009	38
10871	12000029	55	4	14010029	38
10871	12000041	55	4	14010041	38
10871	12000024	55	2	14010024	38
10871	12000047	55	2	14010047	38
10872	12000016	55	6	14010016	38
10872	12000008	55	4	14010008	38
10872	12000038	55	4	14010038	38
10872	12000034	55	4	14010034	38
10872	12000026	55	2	14010026	38
10872	12000037	55	2	14010037	38
10873	12000017	55	6	14010017	38
10873	12000021	55	4	14010021	38
10873	12000030	55	4	14010030	38
10873	12000024	55	4	14010024	38
10873	12000037	55	2	14010037	38
10873	12000042	55	2	14010042	38
10874	12000007	55	6	14010007	38
10874	12000012	55	4	14010012	38
10874	12000022	55	4	14010022	38
10874	12000024	55	4	14010024	38
10874	12000047	55	2	14010047	38
10874	12000027	55	2	14010027	38
10875	12000009	55	6	14010009	38
10875	12000003	55	4	14010003	38
10875	12000039	55	4	14010039	38
10875	12000029	55	4	14010029	38
10875	12000044	55	2	14010044	38
10875	12000027	55	2	14010027	38
10876	12000005	56	6	14010005	40
10876	12000007	56	6	14010007	40
10876	12000032	56	4	14010032	40
10876	12000038	56	4	14010038	40
10876	12000037	56	4	14010037	40
10876	12000030	56	2	14010030	40
10877	12000013	56	6	14010013	40
10877	12000000	56	6	14010000	40
10877	12000047	56	4	14010047	40
10877	12000028	56	4	14010028	40
10877	12000044	56	4	14010044	40
10877	12000024	56	2	14010024	40
10878	12000007	56	6	14010007	40
10878	12000015	56	6	14010015	40
10878	12000049	56	4	14010049	40
10878	12000033	56	4	14010033	40
10878	12000025	56	4	14010025	40
10878	12000047	56	2	14010047	40
10879	12000021	56	6	14010021	40
10879	12000018	56	6	14010018	40
10879	12000042	56	4	14010042	40
10879	12000045	56	4	14010045	40
10879	12000026	56	4	14010026	40
10879	12000032	56	2	14010032	40
10880	12000009	56	6	14010009	40
10880	12000001	56	6	14010001	40
10880	12000025	56	4	14010025	40
10880	12000049	56	4	14010049	40
10880	12000032	56	4	14010032	40
10880	12000042	56	2	14010042	40
10881	12000017	56	6	14010017	40
10881	12000015	56	6	14010015	40
10881	12000034	56	4	14010034	40
10881	12000026	56	4	14010026	40
10881	12000033	56	4	14010033	40
10881	12000042	56	2	14010042	40
10882	12000008	56	6	14010008	40
10882	12000012	56	6	14010012	40
10882	12000035	56	4	14010035	40
10882	12000037	56	4	14010037	40
10882	12000045	56	4	14010045	40
10882	12000026	56	2	14010026	40
10883	12000015	56	6	14010015	40
10883	12000004	56	6	14010004	40
10883	12000043	56	4	14010043	40
10883	12000037	56	4	14010037	40
10883	12000033	56	4	14010033	40
10883	12000029	56	2	14010029	40
10884	12000004	56	6	14010004	40
10884	12000017	56	6	14010017	40
10884	12000045	56	4	14010045	40
10884	12000026	56	4	14010026	40
10884	12000038	56	4	14010038	40
10884	12000025	56	2	14010025	40
10885	12000020	56	6	14010020	40
10885	12000003	56	6	14010003	40
10885	12000041	56	4	14010041	40
10885	12000039	56	4	14010039	40
10885	12000032	56	4	14010032	40
10885	12000023	56	2	14010023	40
10886	12000006	56	6	14010006	40
10886	12000001	56	6	14010001	40
10886	12000024	56	4	14010024	40
10886	12000022	56	4	14010022	40
10886	12000027	56	4	14010027	40
10886	12000032	56	2	14010032	40
10887	12000021	56	6	14010021	40
10887	12000018	56	6	14010018	40
10887	12000025	56	4	14010025	40
10887	12000036	56	4	14010036	40
10887	12000032	56	4	14010032	40
10887	12000028	56	2	14010028	40
10888	12000015	56	6	14010015	40
10888	12000003	56	6	14010003	40
10888	12000029	56	4	14010029	40
10888	12000041	56	4	14010041	40
10888	12000025	56	4	14010025	40
10888	12000039	56	2	14010039	40
10889	12000009	56	6	14010009	40
10889	12000008	56	6	14010008	40
10889	12000024	56	4	14010024	40
10889	12000043	56	4	14010043	40
10889	12000038	56	4	14010038	40
10889	12000026	56	2	14010026	40
10890	12000014	56	6	14010014	40
10890	12000003	56	6	14010003	40
10890	12000032	56	4	14010032	40
10890	12000048	56	4	14010048	40
10890	12000040	56	4	14010040	40
10890	12000027	56	2	14010027	40
10891	12000020	56	6	14010020	40
10891	12000001	56	6	14010001	40
10891	12000024	56	4	14010024	40
10891	12000045	56	4	14010045	40
10891	12000038	56	4	14010038	40
10891	12000035	56	2	14010035	40
10892	12000016	56	6	14010016	40
10892	12000008	56	6	14010008	40
10892	12000042	56	4	14010042	40
10892	12000030	56	4	14010030	40
10892	12000048	56	4	14010048	40
10892	12000032	56	2	14010032	40
10893	12000019	56	6	14010019	40
10893	12000005	56	6	14010005	40
10893	12000048	56	4	14010048	40
10893	12000023	56	4	14010023	40
10893	12000047	56	4	14010047	40
10893	12000022	56	2	14010022	40
10894	12000000	56	6	14010000	40
10894	12000017	56	6	14010017	40
10894	12000048	56	4	14010048	40
10894	12000034	56	4	14010034	40
10894	12000037	56	4	14010037	40
10894	12000031	56	2	14010031	40
10895	12000006	56	6	14010006	40
10895	12000017	56	6	14010017	40
10895	12000030	56	4	14010030	40
10895	12000029	56	4	14010029	40
10895	12000027	56	4	14010027	40
10895	12000046	56	2	14010046	40
10896	12000004	56	6	14010004	40
10896	12000009	56	6	14010009	40
10896	12000024	56	4	14010024	40
10896	12000033	56	4	14010033	40
10896	12000032	56	4	14010032	40
10896	12000044	56	2	14010044	40
10897	12000010	56	6	14010010	40
10897	12000005	56	6	14010005	40
10897	12000044	56	4	14010044	40
10897	12000047	56	4	14010047	40
10897	12000025	56	4	14010025	40
10897	12000037	56	2	14010037	40
10898	12000017	56	6	14010017	40
10898	12000015	56	6	14010015	40
10898	12000031	56	4	14010031	40
10898	12000042	56	4	14010042	40
10898	12000034	56	4	14010034	40
10898	12000028	56	2	14010028	40
10899	12000011	56	6	14010011	40
10899	12000015	56	6	14010015	40
10899	12000029	56	4	14010029	40
10899	12000033	56	4	14010033	40
10899	12000036	56	4	14010036	40
10899	12000047	56	2	14010047	40
10900	12000002	56	6	14010002	40
10900	12000010	56	6	14010010	40
10900	12000048	56	4	14010048	40
10900	12000031	56	4	14010031	40
10900	12000037	56	4	14010037	40
10900	12000034	56	2	14010034	40
10901	12000006	56	6	14010006	40
10901	12000002	56	6	14010002	40
10901	12000033	56	4	14010033	40
10901	12000044	56	4	14010044	40
10901	12000039	56	4	14010039	40
10901	12000042	56	2	14010042	40
10902	12000007	56	6	14010007	40
10902	12000008	56	6	14010008	40
10902	12000047	56	4	14010047	40
10902	12000034	56	4	14010034	40
10902	12000029	56	4	14010029	40
10902	12000031	56	2	14010031	40
10903	12000018	56	6	14010018	40
10903	12000013	56	6	14010013	40
10903	12000032	56	4	14010032	40
10903	12000047	56	4	14010047	40
10903	12000045	56	4	14010045	40
10903	12000034	56	2	14010034	40
10904	12000008	56	6	14010008	40
10904	12000009	56	6	14010009	40
10904	12000048	56	4	14010048	40
10904	12000037	56	4	14010037	40
10904	12000042	56	4	14010042	40
10904	12000049	56	2	14010049	40
10905	12000005	57	6	14010005	41
10905	12000015	57	6	14010015	41
10905	12000041	57	4	14010041	41
10905	12000028	57	4	14010028	41
10905	12000036	57	4	14010036	41
10905	12000046	57	2	14010046	41
10906	12000009	57	6	14010009	41
10906	12000008	57	6	14010008	41
10906	12000049	57	4	14010049	41
10906	12000043	57	4	14010043	41
10906	12000048	57	4	14010048	41
10906	12000041	57	2	14010041	41
10907	12000018	57	6	14010018	41
10907	12000009	57	6	14010009	41
10907	12000040	57	4	14010040	41
10907	12000039	57	4	14010039	41
10907	12000032	57	4	14010032	41
10907	12000036	57	2	14010036	41
10908	12000010	57	6	14010010	41
10908	12000007	57	6	14010007	41
10908	12000027	57	4	14010027	41
10908	12000022	57	4	14010022	41
10908	12000025	57	4	14010025	41
10908	12000024	57	2	14010024	41
10909	12000019	57	6	14010019	41
10909	12000018	57	6	14010018	41
10909	12000038	57	4	14010038	41
10909	12000042	57	4	14010042	41
10909	12000037	57	4	14010037	41
10909	12000040	57	2	14010040	41
10910	12000005	57	6	14010005	41
10910	12000013	57	6	14010013	41
10910	12000024	57	4	14010024	41
10910	12000048	57	4	14010048	41
10910	12000036	57	4	14010036	41
10910	12000040	57	2	14010040	41
10911	12000005	57	6	14010005	41
10911	12000020	57	6	14010020	41
10911	12000036	57	4	14010036	41
10911	12000031	57	4	14010031	41
10911	12000025	57	4	14010025	41
10911	12000033	57	2	14010033	41
10912	12000007	57	6	14010007	41
10912	12000020	57	6	14010020	41
10912	12000032	57	4	14010032	41
10912	12000029	57	4	14010029	41
10912	12000049	57	4	14010049	41
10912	12000023	57	2	14010023	41
10913	12000005	57	6	14010005	41
10913	12000006	57	6	14010006	41
10913	12000045	57	4	14010045	41
10913	12000029	57	4	14010029	41
10913	12000038	57	4	14010038	41
10913	12000039	57	2	14010039	41
10914	12000014	57	6	14010014	41
10914	12000007	57	6	14010007	41
10914	12000038	57	4	14010038	41
10914	12000036	57	4	14010036	41
10914	12000042	57	4	14010042	41
10914	12000046	57	2	14010046	41
10915	12000017	57	6	14010017	41
10915	12000021	57	6	14010021	41
10915	12000030	57	4	14010030	41
10915	12000048	57	4	14010048	41
10915	12000033	57	4	14010033	41
10915	12000023	57	2	14010023	41
10916	12000000	57	6	14010000	41
10916	12000009	57	6	14010009	41
10916	12000045	57	4	14010045	41
10916	12000047	57	4	14010047	41
10916	12000036	57	4	14010036	41
10916	12000042	57	2	14010042	41
10917	12000017	57	6	14010017	41
10917	12000020	57	6	14010020	41
10917	12000044	57	4	14010044	41
10917	12000046	57	4	14010046	41
10917	12000038	57	4	14010038	41
10917	12000026	57	2	14010026	41
10918	12000001	57	6	14010001	41
10918	12000008	57	6	14010008	41
10918	12000027	57	4	14010027	41
10918	12000033	57	4	14010033	41
10918	12000046	57	4	14010046	41
10918	12000047	57	2	14010047	41
10919	12000014	57	6	14010014	41
10919	12000013	57	6	14010013	41
10919	12000043	57	4	14010043	41
10919	12000029	57	4	14010029	41
10919	12000039	57	4	14010039	41
10919	12000038	57	2	14010038	41
10920	12000005	57	6	14010005	41
10920	12000009	57	6	14010009	41
10920	12000028	57	4	14010028	41
10920	12000039	57	4	14010039	41
10920	12000040	57	4	14010040	41
10920	12000035	57	2	14010035	41
10921	12000019	57	6	14010019	41
10921	12000000	57	6	14010000	41
10921	12000039	57	4	14010039	41
10921	12000030	57	4	14010030	41
10921	12000038	57	4	14010038	41
10921	12000043	57	2	14010043	41
10922	12000021	57	6	14010021	41
10922	12000013	57	6	14010013	41
10922	12000028	57	4	14010028	41
10922	12000040	57	4	14010040	41
10922	12000025	57	4	14010025	41
10922	12000049	57	2	14010049	41
10923	12000016	57	6	14010016	41
10923	12000010	57	6	14010010	41
10923	12000040	57	4	14010040	41
10923	12000049	57	4	14010049	41
10923	12000038	57	4	14010038	41
10923	12000039	57	2	14010039	41
10924	12000008	57	6	14010008	41
10924	12000004	57	6	14010004	41
10924	12000042	57	4	14010042	41
10924	12000043	57	4	14010043	41
10924	12000033	57	4	14010033	41
10924	12000041	57	2	14010041	41
10925	12000011	57	6	14010011	41
10925	12000000	57	6	14010000	41
10925	12000034	57	4	14010034	41
10925	12000047	57	4	14010047	41
10925	12000033	57	4	14010033	41
10925	12000043	57	2	14010043	41
10926	12000019	57	6	14010019	41
10926	12000004	57	6	14010004	41
10926	12000041	57	4	14010041	41
10926	12000033	57	4	14010033	41
10926	12000032	57	4	14010032	41
10926	12000044	57	2	14010044	41
10927	12000003	57	6	14010003	41
10927	12000016	57	6	14010016	41
10927	12000032	57	4	14010032	41
10927	12000039	57	4	14010039	41
10927	12000038	57	4	14010038	41
10927	12000047	57	2	14010047	41
10928	12000018	57	6	14010018	41
10928	12000000	57	6	14010000	41
10928	12000028	57	4	14010028	41
10928	12000024	57	4	14010024	41
10928	12000022	57	4	14010022	41
10928	12000035	57	2	14010035	41
10929	12000005	57	6	14010005	41
10929	12000014	57	6	14010014	41
10929	12000036	57	4	14010036	41
10929	12000025	57	4	14010025	41
10929	12000047	57	4	14010047	41
10929	12000029	57	2	14010029	41
10930	12000020	57	6	14010020	41
10930	12000002	57	6	14010002	41
10930	12000034	57	4	14010034	41
10930	12000044	57	4	14010044	41
10930	12000026	57	4	14010026	41
10930	12000031	57	2	14010031	41
10931	12000002	57	6	14010002	41
10931	12000009	57	6	14010009	41
10931	12000023	57	4	14010023	41
10931	12000037	57	4	14010037	41
10931	12000032	57	4	14010032	41
10931	12000034	57	2	14010034	41
10932	12000010	57	6	14010010	41
10932	12000017	57	6	14010017	41
10932	12000029	57	4	14010029	41
10932	12000040	57	4	14010040	41
10932	12000046	57	4	14010046	41
10932	12000044	57	2	14010044	41
10933	12000011	58	6	14010011	42
10933	12000014	58	6	14010014	42
10933	12000049	58	4	14010049	42
10933	12000030	58	4	14010030	42
10933	12000026	58	4	14010026	42
10933	12000044	58	2	14010044	42
10934	12000018	58	6	14010018	42
10934	12000016	58	6	14010016	42
10934	12000038	58	4	14010038	42
10934	12000042	58	4	14010042	42
10934	12000036	58	4	14010036	42
10934	12000023	58	2	14010023	42
10935	12000015	58	6	14010015	42
10935	12000001	58	6	14010001	42
10935	12000030	58	4	14010030	42
10935	12000036	58	4	14010036	42
10935	12000041	58	4	14010041	42
10935	12000027	58	2	14010027	42
10936	12000015	58	6	14010015	42
10936	12000005	58	6	14010005	42
10936	12000036	58	4	14010036	42
10936	12000029	58	4	14010029	42
10936	12000023	58	4	14010023	42
10936	12000022	58	2	14010022	42
10937	12000016	58	6	14010016	42
10937	12000007	58	6	14010007	42
10937	12000039	58	4	14010039	42
10937	12000022	58	4	14010022	42
10937	12000027	58	4	14010027	42
10937	12000031	58	2	14010031	42
10938	12000014	58	6	14010014	42
10938	12000018	58	6	14010018	42
10938	12000031	58	4	14010031	42
10938	12000032	58	4	14010032	42
10938	12000037	58	4	14010037	42
10938	12000048	58	2	14010048	42
10939	12000019	58	6	14010019	42
10939	12000007	58	6	14010007	42
10939	12000031	58	4	14010031	42
10939	12000042	58	4	14010042	42
10939	12000033	58	4	14010033	42
10939	12000040	58	2	14010040	42
10940	12000007	58	6	14010007	42
10940	12000000	58	6	14010000	42
10940	12000033	58	4	14010033	42
10940	12000040	58	4	14010040	42
10940	12000041	58	4	14010041	42
10940	12000024	58	2	14010024	42
10941	12000013	58	6	14010013	42
10941	12000015	58	6	14010015	42
10941	12000032	58	4	14010032	42
10941	12000031	58	4	14010031	42
10941	12000034	58	4	14010034	42
10941	12000045	58	2	14010045	42
10942	12000008	58	6	14010008	42
10942	12000001	58	6	14010001	42
10942	12000035	58	4	14010035	42
10942	12000031	58	4	14010031	42
10942	12000045	58	4	14010045	42
10942	12000028	58	2	14010028	42
10943	12000006	58	6	14010006	42
10943	12000013	58	6	14010013	42
10943	12000042	58	4	14010042	42
10943	12000028	58	4	14010028	42
10943	12000045	58	4	14010045	42
10943	12000032	58	2	14010032	42
10944	12000004	58	6	14010004	42
10944	12000008	58	6	14010008	42
10944	12000030	58	4	14010030	42
10944	12000038	58	4	14010038	42
10944	12000029	58	4	14010029	42
10944	12000044	58	2	14010044	42
10945	12000004	58	6	14010004	42
10945	12000019	58	6	14010019	42
10945	12000028	58	4	14010028	42
10945	12000049	58	4	14010049	42
10945	12000043	58	4	14010043	42
10945	12000039	58	2	14010039	42
10946	12000018	58	6	14010018	42
10946	12000006	58	6	14010006	42
10946	12000027	58	4	14010027	42
10946	12000023	58	4	14010023	42
10946	12000033	58	4	14010033	42
10946	12000035	58	2	14010035	42
10947	12000021	58	6	14010021	42
10947	12000018	58	6	14010018	42
10947	12000025	58	4	14010025	42
10947	12000024	58	4	14010024	42
10947	12000033	58	4	14010033	42
10947	12000022	58	2	14010022	42
10948	12000019	58	6	14010019	42
10948	12000014	58	6	14010014	42
10948	12000043	58	4	14010043	42
10948	12000037	58	4	14010037	42
10948	12000046	58	4	14010046	42
10948	12000029	58	2	14010029	42
10949	12000006	58	6	14010006	42
10949	12000016	58	6	14010016	42
10949	12000049	58	4	14010049	42
10949	12000033	58	4	14010033	42
10949	12000047	58	4	14010047	42
10949	12000024	58	2	14010024	42
10950	12000013	58	6	14010013	42
10950	12000001	58	6	14010001	42
10950	12000031	58	4	14010031	42
10950	12000024	58	4	14010024	42
10950	12000029	58	4	14010029	42
10950	12000041	58	2	14010041	42
10951	12000020	58	6	14010020	42
10951	12000000	58	6	14010000	42
10951	12000025	58	4	14010025	42
10951	12000048	58	4	14010048	42
10951	12000040	58	4	14010040	42
10951	12000027	58	2	14010027	42
10952	12000001	58	6	14010001	42
10952	12000018	58	6	14010018	42
10952	12000028	58	4	14010028	42
10952	12000030	58	4	14010030	42
10952	12000035	58	4	14010035	42
10952	12000029	58	2	14010029	42
10953	12000018	58	6	14010018	42
10953	12000012	58	6	14010012	42
10953	12000025	58	4	14010025	42
10953	12000038	58	4	14010038	42
10953	12000022	58	4	14010022	42
10953	12000029	58	2	14010029	42
10954	12000003	58	6	14010003	42
10954	12000018	58	6	14010018	42
10954	12000034	58	4	14010034	42
10954	12000035	58	4	14010035	42
10954	12000024	58	4	14010024	42
10954	12000025	58	2	14010025	42
10955	12000020	58	6	14010020	42
10955	12000009	58	6	14010009	42
10955	12000034	58	4	14010034	42
10955	12000042	58	4	14010042	42
10955	12000023	58	4	14010023	42
