#ID	地图ID	类型(1、征战2、试炼3、猎魂4、经验房5、将魂本6、闯关 7支线 8 宝箱)	只能通关一次（1是 0否）	地图文件	战斗背景	关卡在地图中的位置（x;y）	关卡icon	地图名	名称	等级限制	前置ID	后置ID	怪物组ID	剧情怪物	掉落	每天最多打多少次	军令消耗	扫荡军令消耗
id	mapid	type	onlyone	mapbg	battlebg	position	icon	mapname	levelname	levellimit	preid	nextid	monsterid	actormonsterid	drop	maxfightcount	command	mopupcommand
18065206	14	6	0	yewan.png	btl03.png	179;453	imghead511.png	闯关206	闯关206	1	0	0	23045206	0	22060004	1	0	0
18065207	14	6	0	yewan.png	btl04.png	179;454	imghead004.png	闯关207	闯关207	1	0	0	23045207	0	22060004	1	0	0
18065208	14	6	0	yewan.png	btl05.png	179;455	imghead041.png	闯关208	闯关208	1	0	0	23045208	0	22060004	1	0	0
18065209	14	6	0	yewan.png	btl06.png	179;456	imghead511.png	闯关209	闯关209	1	0	0	23045209	0	22060004	1	0	0
18065210	14	6	0	yewan.png	btl07.png	179;457	imghead042.png	闯关210	闯关210	1	0	0	23045210	0	22060004	1	0	0
18065211	14	6	0	yewan.png	btl01.png	179;458	imghead042.png	闯关211	闯关211	1	0	0	23045211	0	22060004	1	0	0
18065212	14	6	0	yewan.png	btl02.png	179;459	imghead025.png	闯关212	闯关212	1	0	0	23045212	0	22060004	1	0	0
18065213	14	6	0	yewan.png	btl03.png	179;460	imghead008.png	闯关213	闯关213	1	0	0	23045213	0	22060004	1	0	0
18066214	14	6	0	yewan.png	btl04.png	179;461	imghead035.png	闯关214	闯关214	1	0	0	23046214	0	22060004	1	0	0
18066215	14	6	0	yewan.png	btl05.png	179;462	imghead505.png	闯关215	闯关215	1	0	0	23046215	0	22060004	1	0	0
18066216	14	6	0	yewan.png	btl06.png	179;463	imghead071.png	闯关216	闯关216	1	0	0	23046216	0	22060004	1	0	0
18066217	14	6	0	yewan.png	btl07.png	179;464	imghead012.png	闯关217	闯关217	1	0	0	23046217	0	22060004	1	0	0
18066218	14	6	0	yewan.png	btl01.png	179;465	imghead035.png	闯关218	闯关218	1	0	0	23046218	0	22060004	1	0	0
18066219	14	6	0	yewan.png	btl02.png	179;466	imghead005.png	闯关219	闯关219	1	0	0	23046219	0	22060004	1	0	0
18066220	14	6	0	yewan.png	btl03.png	179;467	imghead008.png	闯关220	闯关220	1	0	0	23046220	0	22060004	1	0	0
18066221	14	6	0	yewan.png	btl04.png	179;468	imghead044.png	闯关221	闯关221	1	0	0	23046221	0	22060004	1	0	0
18066222	14	6	0	yewan.png	btl05.png	179;469	imghead021.png	闯关222	闯关222	1	0	0	23046222	0	22060004	1	0	0
18066223	14	6	0	yewan.png	btl06.png	179;470	imghead001.png	闯关223	闯关223	1	0	0	23046223	0	22060004	1	0	0
18066224	14	6	0	yewan.png	btl07.png	179;471	imghead003.png	闯关224	闯关224	1	0	0	23046224	0	22060004	1	0	0
18066225	14	6	0	yewan.png	btl01.png	179;472	imghead010.png	闯关225	闯关225	1	0	0	23046225	0	22060004	1	0	0
18066226	14	6	0	yewan.png	btl02.png	179;473	imghead511.png	闯关226	闯关226	1	0	0	23046226	0	22060004	1	0	0
18066227	14	6	0	yewan.png	btl03.png	179;474	imghead043.png	闯关227	闯关227	1	0	0	23046227	0	22060004	1	0	0
18066228	14	6	0	yewan.png	btl04.png	179;475	imghead025.png	闯关228	闯关228	1	0	0	23046228	0	22060004	1	0	0
18066229	14	6	0	yewan.png	btl05.png	179;476	imghead014.png	闯关229	闯关229	1	0	0	23046229	0	22060004	1	0	0
18066230	14	6	0	yewan.png	btl06.png	179;477	imghead041.png	闯关230	闯关230	1	0	0	23046230	0	22060004	1	0	0
18066231	14	6	0	yewan.png	btl07.png	179;478	imghead044.png	闯关231	闯关231	1	0	0	23046231	0	22060004	1	0	0
18066232	14	6	0	yewan.png	btl01.png	179;479	imghead132.png	闯关232	闯关232	1	0	0	23046232	0	22060004	1	0	0
18066233	14	6	0	yewan.png	btl02.png	179;480	imghead035.png	闯关233	闯关233	1	0	0	23046233	0	22060004	1	0	0
18066234	14	6	0	yewan.png	btl03.png	179;481	imghead042.png	闯关234	闯关234	1	0	0	23046234	0	22060004	1	0	0
18066235	14	6	0	yewan.png	btl04.png	179;482	imghead011.png	闯关235	闯关235	1	0	0	23046235	0	22060004	1	0	0
18066236	14	6	0	yewan.png	btl05.png	179;483	imghead001.png	闯关236	闯关236	1	0	0	23046236	0	22060004	1	0	0
18066237	14	6	0	yewan.png	btl06.png	179;484	imghead514.png	闯关237	闯关237	1	0	0	23046237	0	22060004	1	0	0
18066238	14	6	0	yewan.png	btl07.png	179;485	imghead029.png	闯关238	闯关238	1	0	0	23046238	0	22060004	1	0	0
18066239	14	6	0	yewan.png	btl01.png	179;486	imghead511.png	闯关239	闯关239	1	0	0	23046239	0	22060004	1	0	0
18066240	14	6	0	yewan.png	btl02.png	179;487	imghead008.png	闯关240	闯关240	1	0	0	23046240	0	22060004	1	0	0
18066241	14	6	0	yewan.png	btl03.png	179;488	imghead041.png	闯关241	闯关241	1	0	0	23046241	0	22060004	1	0	0
18066242	14	6	0	yewan.png	btl04.png	179;489	imghead003.png	闯关242	闯关242	1	0	0	23046242	0	22060004	1	0	0
18066243	14	6	0	yewan.png	btl05.png	179;490	imghead031.png	闯关243	闯关243	1	0	0	23046243	0	22060004	1	0	0
18066244	14	6	0	yewan.png	btl06.png	179;491	imghead020.png	闯关244	闯关244	1	0	0	23046244	0	22060004	1	0	0
18066245	14	6	0	yewan.png	btl07.png	179;492	imghead031.png	闯关245	闯关245	1	0	0	23046245	0	22060004	1	0	0
18066246	14	6	0	yewan.png	btl01.png	179;493	imghead004.png	闯关246	闯关246	1	0	0	23046246	0	22060004	1	0	0
18066247	14	6	0	yewan.png	btl02.png	179;494	imghead060.png	闯关247	闯关247	1	0	0	23046247	0	22060004	1	0	0
18066248	14	6	0	yewan.png	btl03.png	179;495	imghead503.png	闯关248	闯关248	1	0	0	23046248	0	22060004	1	0	0
18066249	14	6	0	yewan.png	btl04.png	179;496	imghead001.png	闯关249	闯关249	1	0	0	23046249	0	22060004	1	0	0
18066250	14	6	0	yewan.png	btl05.png	179;497	imghead004.png	闯关250	闯关250	1	0	0	23046250	0	22060004	1	0	0
18066251	14	6	0	yewan.png	btl06.png	179;498	imghead008.png	闯关251	闯关251	1	0	0	23046251	0	22060004	1	0	0
18066252	14	6	0	yewan.png	btl07.png	179;499	imghead008.png	闯关252	闯关252	1	0	0	23046252	0	22060004	1	0	0
18066253	14	6	0	yewan.png	btl01.png	179;500	imghead041.png	闯关253	闯关253	1	0	0	23046253	0	22060004	1	0	0
18066254	14	6	0	yewan.png	btl02.png	179;501	imghead020.png	闯关254	闯关254	1	0	0	23046254	0	22060004	1	0	0
18066255	14	6	0	yewan.png	btl03.png	179;502	imghead042.png	闯关255	闯关255	1	0	0	23046255	0	22060004	1	0	0
18066256	14	6	0	yewan.png	btl04.png	179;503	imghead041.png	闯关256	闯关256	1	0	0	23046256	0	22060004	1	0	0
18066257	14	6	0	yewan.png	btl05.png	179;504	imghead503.png	闯关257	闯关257	1	0	0	23046257	0	22060004	1	0	0
18066258	14	6	0	yewan.png	btl06.png	179;505	imghead042.png	闯关258	闯关258	1	0	0	23046258	0	22060004	1	0	0
18066259	14	6	0	yewan.png	btl07.png	179;506	imghead041.png	闯关259	闯关259	1	0	0	23046259	0	22060004	1	0	0
18066260	14	6	0	yewan.png	btl01.png	179;507	imghead004.png	闯关260	闯关260	1	0	0	23046260	0	22060004	1	0	0
18066261	14	6	0	yewan.png	btl02.png	179;508	imghead511.png	闯关261	闯关261	1	0	0	23046261	0	22060004	1	0	0
18067262	14	6	0	yewan.png	btl03.png	179;509	imghead066.png	闯关262	闯关262	1	0	0	23047262	0	22060004	1	0	0
18067263	14	6	0	yewan.png	btl04.png	179;510	imghead035.png	闯关263	闯关263	1	0	0	23047263	0	22060004	1	0	0
18067264	14	6	0	yewan.png	btl05.png	179;511	imghead124.png	闯关264	闯关264	1	0	0	23047264	0	22060004	1	0	0
18067265	14	6	0	yewan.png	btl06.png	179;512	imghead035.png	闯关265	闯关265	1	0	0	23047265	0	22060004	1	0	0
18067266	14	6	0	yewan.png	btl07.png	179;513	imghead017.png	闯关266	闯关266	1	0	0	23047266	0	22060004	1	0	0
18067267	14	6	0	yewan.png	btl01.png	179;514	imghead038.png	闯关267	闯关267	1	0	0	23047267	0	22060004	1	0	0
18067268	14	6	0	yewan.png	btl02.png	179;515	imghead035.png	闯关268	闯关268	1	0	0	23047268	0	22060004	1	0	0
18067269	14	6	0	yewan.png	btl03.png	179;516	imghead001.png	闯关269	闯关269	1	0	0	23047269	0	22060004	1	0	0
18067270	14	6	0	yewan.png	btl04.png	179;517	imghead008.png	闯关270	闯关270	1	0	0	23047270	0	22060004	1	0	0
18067271	14	6	0	yewan.png	btl05.png	179;518	imghead503.png	闯关271	闯关271	1	0	0	23047271	0	22060004	1	0	0
18067272	14	6	0	yewan.png	btl06.png	179;519	imghead031.png	闯关272	闯关272	1	0	0	23047272	0	22060004	1	0	0
18067273	14	6	0	yewan.png	btl07.png	179;520	imghead011.png	闯关273	闯关273	1	0	0	23047273	0	22060004	1	0	0
18067274	14	6	0	yewan.png	btl01.png	179;521	imghead042.png	闯关274	闯关274	1	0	0	23047274	0	22060004	1	0	0
18067275	14	6	0	yewan.png	btl02.png	179;522	imghead044.png	闯关275	闯关275	1	0	0	23047275	0	22060004	1	0	0
18067276	14	6	0	yewan.png	btl03.png	179;523	imghead042.png	闯关276	闯关276	1	0	0	23047276	0	22060004	1	0	0
18067277	14	6	0	yewan.png	btl04.png	179;524	imghead012.png	闯关277	闯关277	1	0	0	23047277	0	22060004	1	0	0
18067278	14	6	0	yewan.png	btl05.png	179;525	imghead042.png	闯关278	闯关278	1	0	0	23047278	0	22060004	1	0	0
18067279	14	6	0	yewan.png	btl06.png	179;526	imghead035.png	闯关279	闯关279	1	0	0	23047279	0	22060004	1	0	0
18067280	14	6	0	yewan.png	btl07.png	179;527	imghead041.png	闯关280	闯关280	1	0	0	23047280	0	22060004	1	0	0
18067281	14	6	0	yewan.png	btl01.png	179;528	imghead041.png	闯关281	闯关281	1	0	0	23047281	0	22060004	1	0	0
18067282	14	6	0	yewan.png	btl02.png	179;529	imghead001.png	闯关282	闯关282	1	0	0	23047282	0	22060004	1	0	0
18067283	14	6	0	yewan.png	btl03.png	179;530	imghead017.png	闯关283	闯关283	1	0	0	23047283	0	22060004	1	0	0
18067284	14	6	0	yewan.png	btl04.png	179;531	imghead514.png	闯关284	闯关284	1	0	0	23047284	0	22060004	1	0	0
18067285	14	6	0	yewan.png	btl05.png	179;532	imghead017.png	闯关285	闯关285	1	0	0	23047285	0	22060004	1	0	0
18067286	14	6	0	yewan.png	btl06.png	179;533	imghead511.png	闯关286	闯关286	1	0	0	23047286	0	22060004	1	0	0
18067287	14	6	0	yewan.png	btl07.png	179;534	imghead016.png	闯关287	闯关287	1	0	0	23047287	0	22060004	1	0	0
18067288	14	6	0	yewan.png	btl01.png	179;535	imghead020.png	闯关288	闯关288	1	0	0	23047288	0	22060004	1	0	0
18067289	14	6	0	yewan.png	btl02.png	179;536	imghead020.png	闯关289	闯关289	1	0	0	23047289	0	22060004	1	0	0
18067290	14	6	0	yewan.png	btl03.png	179;537	imghead016.png	闯关290	闯关290	1	0	0	23047290	0	22060004	1	0	0
18067291	14	6	0	yewan.png	btl04.png	179;538	imghead045.png	闯关291	闯关291	1	0	0	23047291	0	22060004	1	0	0
18067292	14	6	0	yewan.png	btl05.png	179;539	imghead004.png	闯关292	闯关292	1	0	0	23047292	0	22060004	1	0	0
18067293	14	6	0	yewan.png	btl06.png	179;540	imghead505.png	闯关293	闯关293	1	0	0	23047293	0	22060004	1	0	0
18067294	14	6	0	yewan.png	btl07.png	179;541	imghead043.png	闯关294	闯关294	1	0	0	23047294	0	22060004	1	0	0
18067295	14	6	0	yewan.png	btl01.png	179;542	imghead004.png	闯关295	闯关295	1	0	0	23047295	0	22060004	1	0	0
18067296	14	6	0	yewan.png	btl02.png	179;543	imghead041.png	闯关296	闯关296	1	0	0	23047296	0	22060004	1	0	0
18067297	14	6	0	yewan.png	btl03.png	179;544	imghead014.png	闯关297	闯关297	1	0	0	23047297	0	22060004	1	0	0
18067298	14	6	0	yewan.png	btl04.png	179;545	imghead011.png	闯关298	闯关298	1	0	0	23047298	0	22060004	1	0	0
18067299	14	6	0	yewan.png	btl05.png	179;546	imghead514.png	闯关299	闯关299	1	0	0	23047299	0	22060004	1	0	0
18067300	14	6	0	yewan.png	btl06.png	179;547	imghead001.png	闯关300	闯关300	1	0	0	23047300	0	22060004	1	0	0
18067301	14	6	0	yewan.png	btl07.png	179;548	imghead041.png	闯关301	闯关301	1	0	0	23047301	0	22060004	1	0	0
18067302	14	6	0	yewan.png	btl01.png	179;549	imghead020.png	闯关302	闯关302	1	0	0	23047302	0	22060004	1	0	0
18067303	14	6	0	yewan.png	btl02.png	179;550	imghead042.png	闯关303	闯关303	1	0	0	23047303	0	22060004	1	0	0
18067304	14	6	0	yewan.png	btl03.png	179;551	imghead033.png	闯关304	闯关304	1	0	0	23047304	0	22060004	1	0	0
18067305	14	6	0	yewan.png	btl04.png	179;552	imghead008.png	闯关305	闯关305	1	0	0	23047305	0	22060004	1	0	0
18067306	14	6	0	yewan.png	btl05.png	179;553	imghead031.png	闯关306	闯关306	1	0	0	23047306	0	22060004	1	0	0
18067307	14	6	0	yewan.png	btl06.png	179;554	imghead042.png	闯关307	闯关307	1	0	0	23047307	0	22060004	1	0	0
18067308	14	6	0	yewan.png	btl07.png	179;555	imghead004.png	闯关308	闯关308	1	0	0	23047308	0	22060004	1	0	0
18067309	14	6	0	yewan.png	btl01.png	179;556	imghead511.png	闯关309	闯关309	1	0	0	23047309	0	22060004	1	0	0
18068310	14	6	0	yewan.png	btl02.png	179;557	imghead035.png	闯关310	闯关310	1	0	0	23048310	0	22060004	1	0	0
18068311	14	6	0	yewan.png	btl03.png	179;558	imghead118.png	闯关311	闯关311	1	0	0	23048311	0	22060004	1	0	0
18068312	14	6	0	yewan.png	btl04.png	179;559	imghead012.png	闯关312	闯关312	1	0	0	23048312	0	22060004	1	0	0
18068313	14	6	0	yewan.png	btl05.png	179;560	imghead029.png	闯关313	闯关313	1	0	0	23048313	0	22060004	1	0	0
18068314	14	6	0	yewan.png	btl06.png	179;561	imghead132.png	闯关314	闯关314	1	0	0	23048314	0	22060004	1	0	0
18068315	14	6	0	yewan.png	btl07.png	179;562	imghead035.png	闯关315	闯关315	1	0	0	23048315	0	22060004	1	0	0
18068316	14	6	0	yewan.png	btl01.png	179;563	imghead118.png	闯关316	闯关316	1	0	0	23048316	0	22060004	1	0	0
18068317	14	6	0	yewan.png	btl02.png	179;564	imghead011.png	闯关317	闯关317	1	0	0	23048317	0	22060004	1	0	0
18068318	14	6	0	yewan.png	btl03.png	179;565	imghead016.png	闯关318	闯关318	1	0	0	23048318	0	22060004	1	0	0
18068319	14	6	0	yewan.png	btl04.png	179;566	imghead014.png	闯关319	闯关319	1	0	0	23048319	0	22060004	1	0	0
18068320	14	6	0	yewan.png	btl05.png	179;567	imghead014.png	闯关320	闯关320	1	0	0	23048320	0	22060004	1	0	0
18068321	14	6	0	yewan.png	btl06.png	179;568	imghead011.png	闯关321	闯关321	1	0	0	23048321	0	22060004	1	0	0
18068322	14	6	0	yewan.png	btl07.png	179;569	imghead041.png	闯关322	闯关322	1	0	0	23048322	0	22060004	1	0	0
18068323	14	6	0	yewan.png	btl01.png	179;570	imghead035.png	闯关323	闯关323	1	0	0	23048323	0	22060004	1	0	0
18068324	14	6	0	yewan.png	btl02.png	179;571	imghead043.png	闯关324	闯关324	1	0	0	23048324	0	22060004	1	0	0
18068325	14	6	0	yewan.png	btl03.png	179;572	imghead035.png	闯关325	闯关325	1	0	0	23048325	0	22060004	1	0	0
18068326	14	6	0	yewan.png	btl04.png	179;573	imghead041.png	闯关326	闯关326	1	0	0	23048326	0	22060004	1	0	0
18068327	14	6	0	yewan.png	btl05.png	179;574	imghead001.png	闯关327	闯关327	1	0	0	23048327	0	22060004	1	0	0
18068328	14	6	0	yewan.png	btl06.png	179;575	imghead005.png	闯关328	闯关328	1	0	0	23048328	0	22060004	1	0	0
18068329	14	6	0	yewan.png	btl07.png	179;576	imghead008.png	闯关329	闯关329	1	0	0	23048329	0	22060004	1	0	0
18068330	14	6	0	yewan.png	btl01.png	179;577	imghead020.png	闯关330	闯关330	1	0	0	23048330	0	22060004	1	0	0
18068331	14	6	0	yewan.png	btl02.png	179;578	imghead042.png	闯关331	闯关331	1	0	0	23048331	0	22060004	1	0	0
18068332	14	6	0	yewan.png	btl03.png	179;579	imghead004.png	闯关332	闯关332	1	0	0	23048332	0	22060004	1	0	0
18068333	14	6	0	yewan.png	btl04.png	179;580	imghead041.png	闯关333	闯关333	1	0	0	23048333	0	22060004	1	0	0
18068334	14	6	0	yewan.png	btl05.png	179;581	imghead004.png	闯关334	闯关334	1	0	0	23048334	0	22060004	1	0	0
18068335	14	6	0	yewan.png	btl06.png	179;582	imghead042.png	闯关335	闯关335	1	0	0	23048335	0	22060004	1	0	0
18068336	14	6	0	yewan.png	btl07.png	179;583	imghead045.png	闯关336	闯关336	1	0	0	23048336	0	22060004	1	0	0
18068337	14	6	0	yewan.png	btl01.png	179;584	imghead004.png	闯关337	闯关337	1	0	0	23048337	0	22060004	1	0	0
18068338	14	6	0	yewan.png	btl02.png	179;585	imghead041.png	闯关338	闯关338	1	0	0	23048338	0	22060004	1	0	0
18068339	14	6	0	yewan.png	btl03.png	179;586	imghead043.png	闯关339	闯关339	1	0	0	23048339	0	22060004	1	0	0
18068340	14	6	0	yewan.png	btl04.png	179;587	imghead041.png	闯关340	闯关340	1	0	0	23048340	0	22060004	1	0	0
18068341	14	6	0	yewan.png	btl05.png	179;588	imghead003.png	闯关341	闯关341	1	0	0	23048341	0	22060004	1	0	0
18068342	14	6	0	yewan.png	btl06.png	179;589	imghead041.png	闯关342	闯关342	1	0	0	23048342	0	22060004	1	0	0
18068343	14	6	0	yewan.png	btl07.png	179;590	imghead014.png	闯关343	闯关343	1	0	0	23048343	0	22060004	1	0	0
18068344	14	6	0	yewan.png	btl01.png	179;591	imghead042.png	闯关344	闯关344	1	0	0	23048344	0	22060004	1	0	0
18068345	14	6	0	yewan.png	btl02.png	179;592	imghead008.png	闯关345	闯关345	1	0	0	23048345	0	22060004	1	0	0
18068346	14	6	0	yewan.png	btl03.png	179;593	imghead041.png	闯关346	闯关346	1	0	0	23048346	0	22060004	1	0	0
18068347	14	6	0	yewan.png	btl04.png	179;594	imghead042.png	闯关347	闯关347	1	0	0	23048347	0	22060004	1	0	0
18068348	14	6	0	yewan.png	btl05.png	179;595	imghead004.png	闯关348	闯关348	1	0	0	23048348	0	22060004	1	0	0
18069349	14	6	0	yewan.png	btl06.png	179;596	imghead041.png	闯关349	闯关349	1	0	0	23049349	0	22060004	1	0	0
18069350	14	6	0	yewan.png	btl07.png	179;597	imghead042.png	闯关350	闯关350	1	0	0	23049350	0	22060004	1	0	0
18069351	14	6	0	yewan.png	btl01.png	179;598	imghead001.png	闯关351	闯关351	1	0	0	23049351	0	22060004	1	0	0
18069352	14	6	0	yewan.png	btl02.png	179;599	imghead041.png	闯关352	闯关352	1	0	0	23049352	0	22060004	1	0	0
18069353	14	6	0	yewan.png	btl03.png	179;600	imghead118.png	闯关353	闯关353	1	0	0	23049353	0	22060004	1	0	0
18069354	14	6	0	yewan.png	btl04.png	179;601	imghead008.png	闯关354	闯关354	1	0	0	23049354	0	22060004	1	0	0
18069355	14	6	0	yewan.png	btl05.png	179;602	imghead011.png	闯关355	闯关355	1	0	0	23049355	0	22060004	1	0	0
18069356	14	6	0	yewan.png	btl06.png	179;603	imghead004.png	闯关356	闯关356	1	0	0	23049356	0	22060004	1	0	0
18069357	14	6	0	yewan.png	btl07.png	179;604	imghead511.png	闯关357	闯关357	1	0	0	23049357	0	22060004	1	0	0
18069358	14	6	0	yewan.png	btl01.png	179;605	imghead011.png	闯关358	闯关358	1	0	0	23049358	0	22060004	1	0	0
18069359	14	6	0	yewan.png	btl02.png	179;606	imghead042.png	闯关359	闯关359	1	0	0	23049359	0	22060004	1	0	0
18069360	14	6	0	yewan.png	btl03.png	179;607	imghead011.png	闯关360	闯关360	1	0	0	23049360	0	22060004	1	0	0
18069361	14	6	0	yewan.png	btl04.png	179;608	imghead042.png	闯关361	闯关361	1	0	0	23049361	0	22060004	1	0	0
18069362	14	6	0	yewan.png	btl05.png	179;609	imghead025.png	闯关362	闯关362	1	0	0	23049362	0	22060004	1	0	0
18069363	14	6	0	yewan.png	btl06.png	179;610	imghead001.png	闯关363	闯关363	1	0	0	23049363	0	22060004	1	0	0
18069364	14	6	0	yewan.png	btl07.png	179;611	imghead001.png	闯关364	闯关364	1	0	0	23049364	0	22060004	1	0	0
18069365	14	6	0	yewan.png	btl01.png	179;612	imghead511.png	闯关365	闯关365	1	0	0	23049365	0	22060004	1	0	0
18069366	14	6	0	yewan.png	btl02.png	179;613	imghead020.png	闯关366	闯关366	1	0	0	23049366	0	22060004	1	0	0
18069367	14	6	0	yewan.png	btl03.png	179;614	imghead008.png	闯关367	闯关367	1	0	0	23049367	0	22060004	1	0	0
18069368	14	6	0	yewan.png	btl04.png	179;615	imghead041.png	闯关368	闯关368	1	0	0	23049368	0	22060004	1	0	0
18069369	14	6	0	yewan.png	btl05.png	179;616	imghead016.png	闯关369	闯关369	1	0	0	23049369	0	22060004	1	0	0
18069370	14	6	0	yewan.png	btl06.png	179;617	imghead011.png	闯关370	闯关370	1	0	0	23049370	0	22060004	1	0	0
18069371	14	6	0	yewan.png	btl07.png	179;618	imghead041.png	闯关371	闯关371	1	0	0	23049371	0	22060004	1	0	0
18069372	14	6	0	yewan.png	btl01.png	179;619	imghead041.png	闯关372	闯关372	1	0	0	23049372	0	22060004	1	0	0
18069373	14	6	0	yewan.png	btl02.png	179;620	imghead042.png	闯关373	闯关373	1	0	0	23049373	0	22060004	1	0	0
