#id	#掉落组	组内编号	说明	物品id	物品数量	权重（总权重为10000）	是否显示
id	group	no	describe	itemid	num	weight	show
2	22081131	2	挑战运输队@131，蓝水晶1	17010059	1	3000	1
2	22081131	2	挑战运输队@131，蓝水晶2	17010059	2	1500	0
3	22081131	3	挑战运输队@131，紫水晶1	17010060	1	2500	1
4	22081131	4	挑战运输队@131，三品精钢1	17010063	1	0	1
5	22081131	5	挑战运输队@131，火云骑1	17030300	1	100	1
6	22081131	6	挑战运输队@131，火云骑1	17030296	1	2000	0
6	22081131	6	挑战运输队@131，火云骑1	17030298	1	700	1
1	22081132	1	挑战运输队@132，绿水晶1	17010058	1	3000	1
1	22081132	1	挑战运输队@132，绿水晶2	17010058	2	3000	0
1	22081132	1	挑战运输队@132，绿水晶3	17010058	3	3000	0
2	22081132	2	挑战运输队@132，蓝水晶1	17010059	1	3000	1
2	22081132	2	挑战运输队@132，蓝水晶2	17010059	2	1500	0
3	22081132	3	挑战运输队@132，紫水晶1	17010060	1	2500	1
4	22081132	4	挑战运输队@132，三品精钢1	17010063	1	0	1
5	22081132	5	挑战运输队@132，火云骑1	17030300	1	100	1
6	22081132	6	挑战运输队@132，火云骑1	17030296	1	2000	0
6	22081132	6	挑战运输队@132，火云骑1	17030298	1	700	1
1	22081133	1	挑战运输队@133，绿水晶1	17010058	1	3000	1
1	22081133	1	挑战运输队@133，绿水晶2	17010058	2	3000	0
1	22081133	1	挑战运输队@133，绿水晶3	17010058	3	3000	0
2	22081133	2	挑战运输队@133，蓝水晶1	17010059	1	3000	1
2	22081133	2	挑战运输队@133，蓝水晶2	17010059	2	1500	0
3	22081133	3	挑战运输队@133，紫水晶1	17010060	1	2500	1
4	22081133	4	挑战运输队@133，三品精钢1	17010063	1	0	1
5	22081133	5	挑战运输队@133，紫宵剑1	17030244	1	100	1
6	22081133	6	挑战运输队@133，紫宵剑1	17030240	1	2000	0
6	22081133	6	挑战运输队@133，紫宵剑1	17030242	1	700	1
1	22081211	1	挑战运输队@211，绿水晶1	17010058	1	3000	1
1	22081211	1	挑战运输队@211，绿水晶2	17010058	2	3000	0
1	22081211	1	挑战运输队@211，绿水晶3	17010058	3	3000	0
2	22081211	2	挑战运输队@211，蓝水晶1	17010059	1	3000	1
2	22081211	2	挑战运输队@211，蓝水晶2	17010059	2	1500	0
3	22081211	3	挑战运输队@211，紫水晶1	17010060	1	2500	1
4	22081211	4	挑战运输队@211，一品寒铁1	17010064	1	0	1
5	22081211	5	挑战运输队@211，黑鬃马1	17030286	1	100	1
6	22081211	6	挑战运输队@211，黑鬃马1	17030282	1	2000	0
6	22081211	6	挑战运输队@211，黑鬃马1	17030284	1	700	1
1	22081212	1	挑战运输队@212，绿水晶1	17010058	1	3000	1
1	22081212	1	挑战运输队@212，绿水晶2	17010058	2	3000	0
1	22081212	1	挑战运输队@212，绿水晶3	17010058	3	3000	0
2	22081212	2	挑战运输队@212，蓝水晶1	17010059	1	3000	1
2	22081212	2	挑战运输队@212，蓝水晶2	17010059	2	1500	0
3	22081212	3	挑战运输队@212，紫水晶1	17010060	1	2500	1
4	22081212	4	挑战运输队@212，一品寒铁1	17010064	1	0	1
5	22081212	5	挑战运输队@212，白丁锦缎1	17030272	1	100	1
6	22081212	6	挑战运输队@212，白丁锦缎1	17030268	1	2000	0
6	22081212	6	挑战运输队@212，白丁锦缎1	17030270	1	700	1
1	22081221	1	挑战运输队@221，绿水晶1	17010058	1	3000	1
1	22081221	1	挑战运输队@221，绿水晶2	17010058	2	3000	0
1	22081221	1	挑战运输队@221，绿水晶3	17010058	3	3000	0
2	22081221	2	挑战运输队@221，蓝水晶1	17010059	1	3000	1
2	22081221	2	挑战运输队@221，蓝水晶2	17010059	2	1500	0
3	22081221	3	挑战运输队@221，紫水晶1	17010060	1	2500	1
4	22081221	4	挑战运输队@221，二品寒铁1	17010065	1	0	1
5	22081221	5	挑战运输队@221，赤露1	17030419	1	100	1
6	22081221	6	挑战运输队@221，赤露1	17030415	1	2000	0
6	22081221	6	挑战运输队@221，赤露1	17030417	1	700	1
1	22081222	1	挑战运输队@222，绿水晶1	17010058	1	3000	1
1	22081222	1	挑战运输队@222，绿水晶2	17010058	2	3000	0
1	22081222	1	挑战运输队@222，绿水晶3	17010058	3	3000	0
2	22081222	2	挑战运输队@222，蓝水晶1	17010059	1	3000	1
2	22081222	2	挑战运输队@222，蓝水晶2	17010059	2	1500	0
3	22081222	3	挑战运输队@222，紫水晶1	17010060	1	2500	1
4	22081222	4	挑战运输队@222，二品寒铁1	17010065	1	0	1
5	22081222	5	挑战运输队@222，赤露1	17030419	1	100	1
6	22081222	6	挑战运输队@222，赤露1	17030415	1	2000	0
6	22081222	6	挑战运输队@222，赤露1	17030417	1	700	1
1	22081223	1	挑战运输队@223，绿水晶1	17010058	1	3000	1
1	22081223	1	挑战运输队@223，绿水晶2	17010058	2	3000	0
1	22081223	1	挑战运输队@223，绿水晶3	17010058	3	3000	0
2	22081223	2	挑战运输队@223，蓝水晶1	17010059	1	3000	1
2	22081223	2	挑战运输队@223，蓝水晶2	17010059	2	1500	0
3	22081223	3	挑战运输队@223，紫水晶1	17010060	1	2500	1
4	22081223	4	挑战运输队@223，二品寒铁1	17010065	1	0	1
5	22081223	5	挑战运输队@223，蛟筋硬弓1	17030384	1	100	1
6	22081223	6	挑战运输队@223，蛟筋硬弓1	17030380	1	2000	0
6	22081223	6	挑战运输队@223，蛟筋硬弓1	17030382	1	700	1
1	22081231	1	挑战运输队@231，绿水晶1	17010058	1	3000	1
1	22081231	1	挑战运输队@231，绿水晶2	17010058	2	3000	0
1	22081231	1	挑战运输队@231，绿水晶3	17010058	3	3000	0
2	22081231	2	挑战运输队@231，蓝水晶1	17010059	1	3000	1
2	22081231	2	挑战运输队@231，蓝水晶2	17010059	2	1500	0
3	22081231	3	挑战运输队@231，紫水晶1	17010060	1	2500	1
4	22081231	4	挑战运输队@231，三品寒铁1	17010066	1	0	1
5	22081231	5	挑战运输队@231，墨鳞1	17030538	1	100	1
6	22081231	6	挑战运输队@231，墨鳞1	17030534	1	2000	0
6	22081231	6	挑战运输队@231，墨鳞1	17030536	1	700	1
1	22081232	1	挑战运输队@232，绿水晶1	17010058	1	3000	1
1	22081232	1	挑战运输队@232，绿水晶2	17010058	2	3000	0
1	22081232	1	挑战运输队@232，绿水晶3	17010058	3	3000	0
2	22081232	2	挑战运输队@232，蓝水晶1	17010059	1	3000	1
2	22081232	2	挑战运输队@232，蓝水晶2	17010059	2	1500	0
3	22081232	3	挑战运输队@232，紫水晶1	17010060	1	2500	1
4	22081232	4	挑战运输队@232，三品寒铁1	17010066	1	0	1
5	22081232	5	挑战运输队@232，墨鳞1	17030538	1	100	1
6	22081232	6	挑战运输队@232，墨鳞1	17030534	1	2000	0
6	22081232	6	挑战运输队@232，墨鳞1	17030536	1	700	1
1	22081233	1	挑战运输队@233，绿水晶1	17010058	1	3000	1
1	22081233	1	挑战运输队@233，绿水晶2	17010058	2	3000	0
1	22081233	1	挑战运输队@233，绿水晶3	17010058	3	3000	0
2	22081233	2	挑战运输队@233，蓝水晶1	17010059	1	3000	1
2	22081233	2	挑战运输队@233，蓝水晶2	17010059	2	1500	0
3	22081233	3	挑战运输队@233，紫水晶1	17010060	1	2500	1
4	22081233	4	挑战运输队@233，三品寒铁1	17010066	1	0	1
5	22081233	5	挑战运输队@233，子母对剑1	17030496	1	100	1
6	22081233	6	挑战运输队@233，子母对剑1	17030492	1	2000	0
6	22081233	6	挑战运输队@233，子母对剑1	17030494	1	700	1
1	22081241	1	挑战运输队@241，绿水晶1	17010058	1	3000	1
1	22081241	1	挑战运输队@241，绿水晶2	17010058	2	3000	0
1	22081241	1	挑战运输队@241，绿水晶3	17010058	3	3000	0
2	22081241	2	挑战运输队@241，蓝水晶1	17010059	1	3000	1
2	22081241	2	挑战运输队@241，蓝水晶2	17010059	2	1500	0
3	22081241	3	挑战运输队@241，紫水晶1	17010060	1	2500	1
4	22081241	4	挑战运输队@241，四品寒铁1	17010067	1	0	1
5	22081241	5	挑战运输队@241，玄铁重甲1	17030643	1	100	1
6	22081241	6	挑战运输队@241，玄铁重甲1	17030639	1	2000	0
6	22081241	6	挑战运输队@241，玄铁重甲1	17030641	1	700	1
1	22081242	1	挑战运输队@242，绿水晶1	17010058	1	3000	1
1	22081242	1	挑战运输队@242，绿水晶2	17010058	2	3000	0
1	22081242	1	挑战运输队@242，绿水晶3	17010058	3	3000	0
2	22081242	2	挑战运输队@242，蓝水晶1	17010059	1	3000	1
2	22081242	2	挑战运输队@242，蓝水晶2	17010059	2	1500	0
3	22081242	3	挑战运输队@242，紫水晶1	17010060	1	2500	1
4	22081242	4	挑战运输队@242，四品寒铁1	17010067	1	0	1
5	22081242	5	挑战运输队@242，玄铁重甲1	17030643	1	100	1
6	22081242	6	挑战运输队@242，玄铁重甲1	17030639	1	2000	0
6	22081242	6	挑战运输队@242，玄铁重甲1	17030641	1	700	1
1	22081243	1	挑战运输队@243，绿水晶1	17010058	1	3000	1
1	22081243	1	挑战运输队@243，绿水晶2	17010058	2	3000	0
1	22081243	1	挑战运输队@243，绿水晶3	17010058	3	3000	0
2	22081243	2	挑战运输队@243，蓝水晶1	17010059	1	3000	1
2	22081243	2	挑战运输队@243，蓝水晶2	17010059	2	1500	0
3	22081243	3	挑战运输队@243，紫水晶1	17010060	1	2500	1
4	22081243	4	挑战运输队@243，四品寒铁1	17010067	1	0	1
5	22081243	5	挑战运输队@243，青阳道袍1	17030650	1	100	1
6	22081243	6	挑战运输队@243，青阳道袍1	17030646	1	2000	0
6	22081243	6	挑战运输队@243，青阳道袍1	17030648	1	700	1
1	22081251	1	挑战运输队@251，绿水晶1	17010058	1	3000	1
1	22081251	1	挑战运输队@251，绿水晶2	17010058	2	3000	0
1	22081251	1	挑战运输队@251，绿水晶3	17010058	3	3000	0
2	22081251	2	挑战运输队@251，蓝水晶1	17010059	1	3000	1
2	22081251	2	挑战运输队@251，蓝水晶2	17010059	2	1500	0
3	22081251	3	挑战运输队@251，紫水晶1	17010060	1	2500	1
4	22081251	4	挑战运输队@251，五品寒铁1	17010068	1	0	1
5	22081251	5	挑战运输队@251，混天1	17030762	1	100	1
6	22081251	6	挑战运输队@251，混天1	17030758	1	2000	0
6	22081251	6	挑战运输队@251，混天1	17030760	1	700	1
1	22081252	1	挑战运输队@252，绿水晶1	17010058	1	3000	1
1	22081252	1	挑战运输队@252，绿水晶2	17010058	2	3000	0
1	22081252	1	挑战运输队@252，绿水晶3	17010058	3	3000	0
2	22081252	2	挑战运输队@252，蓝水晶1	17010059	1	3000	1
2	22081252	2	挑战运输队@252，蓝水晶2	17010059	2	1500	0
3	22081252	3	挑战运输队@252，紫水晶1	17010060	1	2500	1
4	22081252	4	挑战运输队@252，五品寒铁1	17010068	1	0	1
5	22081252	5	挑战运输队@252，天龙圣衣1	17030776	1	100	1
6	22081252	6	挑战运输队@252，天龙圣衣1	17030772	1	2000	0
6	22081252	6	挑战运输队@252，天龙圣衣1	17030774	1	700	1
1	22081253	1	挑战运输队@253，绿水晶1	17010058	1	3000	1
1	22081253	1	挑战运输队@253，绿水晶2	17010058	2	3000	0
1	22081253	1	挑战运输队@253，绿水晶3	17010058	3	3000	0
2	22081253	2	挑战运输队@253，蓝水晶1	17010059	1	3000	1
2	22081253	2	挑战运输队@253，蓝水晶2	17010059	2	1500	0
3	22081253	3	挑战运输队@253，紫水晶1	17010060	1	2500	1
4	22081253	4	挑战运输队@253，五品寒铁1	17010068	1	0	1
5	22081253	5	挑战运输队@253，天龙圣衣1	17030776	1	100	1
6	22081253	6	挑战运输队@253，天龙圣衣1	17030772	1	2000	0
6	22081253	6	挑战运输队@253，天龙圣衣1	17030774	1	700	1
1	22081254	1	挑战运输队@254，绿水晶1	17010058	1	3000	1
1	22081254	1	挑战运输队@254，绿水晶2	17010058	2	3000	0
1	22081254	1	挑战运输队@254，绿水晶3	17010058	3	3000	0
2	22081254	2	挑战运输队@254，蓝水晶1	17010059	1	3000	1
2	22081254	2	挑战运输队@254，蓝水晶2	17010059	2	1500	0
3	22081254	3	挑战运输队@254，紫水晶1	17010060	1	2500	1
4	22081254	4	挑战运输队@254，五品寒铁1	17010068	1	0	1
5	22081254	5	挑战运输队@254，混天1	17030762	1	100	1
6	22081254	6	挑战运输队@254，混天1	17030758	1	2000	0
6	22081254	6	挑战运输队@254，混天1	17030760	1	700	1
1	22081311	1	挑战运输队@311，绿水晶1	17010058	1	3000	1
1	22081311	1	挑战运输队@311，绿水晶2	17010058	2	3000	0
1	22081311	1	挑战运输队@311，绿水晶3	17010058	3	3000	0
2	22081311	2	挑战运输队@311，蓝水晶1	17010059	1	3000	1
2	22081311	2	挑战运输队@311，蓝水晶2	17010059	2	1500	0
3	22081311	3	挑战运输队@311，紫水晶1	17010060	1	2500	1
4	22081311	4	挑战运输队@311，一品氪金1	17010069	1	0	1
5	22081311	5	挑战运输队@311，踏风血骑1	17030475	1	100	1
6	22081311	6	挑战运输队@311，踏风血骑1	17030471	1	2000	0
6	22081311	6	挑战运输队@311，踏风血骑1	17030473	1	700	1
1	22081312	1	挑战运输队@312，绿水晶1	17010058	1	3000	1
1	22081312	1	挑战运输队@312，绿水晶2	17010058	2	3000	0
1	22081312	1	挑战运输队@312，绿水晶3	17010058	3	3000	0
2	22081312	2	挑战运输队@312，蓝水晶1	17010059	1	3000	1
2	22081312	2	挑战运输队@312，蓝水晶2	17010059	2	1500	0
3	22081312	3	挑战运输队@312，紫水晶1	17010060	1	2500	1
4	22081312	4	挑战运输队@312，一品氪金1	17010069	1	0	1
5	22081312	5	挑战运输队@312，踏风血骑1	17030475	1	100	1
6	22081312	6	挑战运输队@312，踏风血骑1	17030471	1	2000	0
6	22081312	6	挑战运输队@312，踏风血骑1	17030473	1	700	1
1	22081313	1	挑战运输队@313，绿水晶1	17010058	1	3000	1
1	22081313	1	挑战运输队@313，绿水晶2	17010058	2	3000	0
1	22081313	1	挑战运输队@313，绿水晶3	17010058	3	3000	0
2	22081313	2	挑战运输队@313，蓝水晶1	17010059	1	3000	1
2	22081313	2	挑战运输队@313，蓝水晶2	17010059	2	1500	0
3	22081313	3	挑战运输队@313，紫水晶1	17010060	1	2500	1
4	22081313	4	挑战运输队@313，一品氪金1	17010069	1	0	1
5	22081313	5	挑战运输队@313，霹雳弓1	17030447	1	100	1
6	22081313	6	挑战运输队@313，霹雳弓1	17030443	1	2000	0
6	22081313	6	挑战运输队@313，霹雳弓1	17030445	1	700	1
1	22081321	1	挑战运输队@321，绿水晶1	17010058	1	3000	1
1	22081321	1	挑战运输队@321，绿水晶2	17010058	2	3000	0
1	22081321	1	挑战运输队@321，绿水晶3	17010058	3	3000	0
2	22081321	2	挑战运输队@321，蓝水晶1	17010059	1	3000	1
2	22081321	2	挑战运输队@321，蓝水晶2	17010059	2	1500	0
3	22081321	3	挑战运输队@321，紫水晶1	17010060	1	2500	1
4	22081321	4	挑战运输队@321，二品氪金1	17010070	1	0	1
5	22081321	5	挑战运输队@321，贤者长袍1	17030587	1	100	1
6	22081321	6	挑战运输队@321，贤者长袍1	17030583	1	2000	0
6	22081321	6	挑战运输队@321，贤者长袍1	17030585	1	700	1
1	22081322	1	挑战运输队@322，绿水晶1	17010058	1	3000	1
1	22081322	1	挑战运输队@322，绿水晶2	17010058	2	3000	0
1	22081322	1	挑战运输队@322，绿水晶3	17010058	3	3000	0
2	22081322	2	挑战运输队@322，蓝水晶1	17010059	1	3000	1
2	22081322	2	挑战运输队@322，蓝水晶2	17010059	2	1500	0
3	22081322	3	挑战运输队@322，紫水晶1	17010060	1	2500	1
4	22081322	4	挑战运输队@322，二品氪金1	17010070	1	0	1
5	22081322	5	挑战运输队@322，贤者长袍1	17030587	1	100	1
6	22081322	6	挑战运输队@322，贤者长袍1	17030583	1	2000	0
6	22081322	6	挑战运输队@322，贤者长袍1	17030585	1	700	1
1	22081323	1	挑战运输队@323，绿水晶1	17010058	1	3000	1
1	22081323	1	挑战运输队@323，绿水晶2	17010058	2	3000	0
1	22081323	1	挑战运输队@323，绿水晶3	17010058	3	3000	0
2	22081323	2	挑战运输队@323，蓝水晶1	17010059	1	3000	1
2	22081323	2	挑战运输队@323，蓝水晶2	17010059	2	1500	0
3	22081323	3	挑战运输队@323，紫水晶1	17010060	1	2500	1
4	22081323	4	挑战运输队@323，二品氪金1	17010070	1	0	1
5	22081323	5	挑战运输队@323，六韬1	17030566	1	100	1
6	22081323	6	挑战运输队@323，六韬1	17030562	1	2000	0
6	22081323	6	挑战运输队@323，六韬1	17030564	1	700	1
1	22081331	1	挑战运输队@331，绿水晶1	17010058	1	3000	1
1	22081331	1	挑战运输队@331，绿水晶2	17010058	2	3000	0
1	22081331	1	挑战运输队@331，绿水晶3	17010058	3	3000	0
2	22081331	2	挑战运输队@331，蓝水晶1	17010059	1	3000	1
2	22081331	2	挑战运输队@331，蓝水晶2	17010059	2	1500	0
3	22081331	3	挑战运输队@331，紫水晶1	17010060	1	2500	1
4	22081331	4	挑战运输队@331，三品氪金1	17010071	1	0	1
5	22081331	5	挑战运输队@331，天师道袍1	17030713	1	100	1
6	22081331	6	挑战运输队@331，天师道袍1	17030709	1	2000	0
6	22081331	6	挑战运输队@331，天师道袍1	17030711	1	700	1
1	22081332	1	挑战运输队@332，绿水晶1	17010058	1	3000	1
1	22081332	1	挑战运输队@332，绿水晶2	17010058	2	3000	0
1	22081332	1	挑战运输队@332，绿水晶3	17010058	3	3000	0
2	22081332	2	挑战运输队@332，蓝水晶1	17010059	1	3000	1
2	22081332	2	挑战运输队@332，蓝水晶2	17010059	2	1500	0
3	22081332	3	挑战运输队@332，紫水晶1	17010060	1	2500	1
4	22081332	4	挑战运输队@332，三品氪金1	17010071	1	0	1
5	22081332	5	挑战运输队@332，天师道袍1	17030713	1	100	1
6	22081332	6	挑战运输队@332，天师道袍1	17030709	1	2000	0
6	22081332	6	挑战运输队@332，天师道袍1	17030711	1	700	1
1	22081333	1	挑战运输队@333，绿水晶1	17010058	1	3000	1
1	22081333	1	挑战运输队@333，绿水晶2	17010058	2	3000	0
1	22081333	1	挑战运输队@333，绿水晶3	17010058	3	3000	0
2	22081333	2	挑战运输队@333，蓝水晶1	17010059	1	3000	1
2	22081333	2	挑战运输队@333，蓝水晶2	17010059	2	1500	0
3	22081333	3	挑战运输队@333，紫水晶1	17010060	1	2500	1
4	22081333	4	挑战运输队@333，三品氪金1	17010071	1	0	1
5	22081333	5	挑战运输队@333，虎饕1	17030685	1	100	1
6	22081333	6	挑战运输队@333，虎饕1	17030681	1	2000	0
6	22081333	6	挑战运输队@333，虎饕1	17030683	1	700	1
1	22081341	1	挑战运输队@341，绿水晶1	17010058	1	3000	1
1	22081341	1	挑战运输队@341，绿水晶2	17010058	2	3000	0
1	22081341	1	挑战运输队@341，绿水晶3	17010058	3	3000	0
2	22081341	2	挑战运输队@341，蓝水晶1	17010059	1	3000	1
2	22081341	2	挑战运输队@341，蓝水晶2	17010059	2	1500	0
3	22081341	3	挑战运输队@341，紫水晶1	17010060	1	2500	1
4	22081341	4	挑战运输队@341，四品氪金1	17010072	1	0	1
5	22081341	5	挑战运输队@341，龙吟1	17030748	1	100	1
6	22081341	6	挑战运输队@341，龙吟1	17030744	1	2000	0
6	22081341	6	挑战运输队@341，龙吟1	17030746	1	700	1
1	22081342	1	挑战运输队@342，绿水晶1	17010058	1	3000	1
1	22081342	1	挑战运输队@342，绿水晶2	17010058	2	3000	0
1	22081342	1	挑战运输队@342，绿水晶3	17010058	3	3000	0
2	22081342	2	挑战运输队@342，蓝水晶1	17010059	1	3000	1
2	22081342	2	挑战运输队@342，蓝水晶2	17010059	2	1500	0
3	22081342	3	挑战运输队@342，紫水晶1	17010060	1	2500	1
4	22081342	4	挑战运输队@342，四品氪金1	17010072	1	0	1
5	22081342	5	挑战运输队@342，天魔神甲1	17030769	1	100	1
6	22081342	6	挑战运输队@342，天魔神甲1	17030765	1	2000	0
