#ID	半身像头像	后宫出现特效	显示文本	选项1文本	选项1行为	选项2文本	选项2行为
id	img	girlAnime	dialog	optionA	cmdA	optionB	cmdB
33040204	maxianglanmm.png	1	谁知，他听了我的话，却练练摇头，叹息道：入世太难入世太难	所以你认为出世更难	文本跳转;33040205	所以 你认为入世更难	文本跳转;33040217
33040205	maxianglanmm.png	1	是啊，所以我最近就在想为何高僧会这么说呢？	有何心得？	文本跳转;33040206		
33040206	maxianglanmm.png	1	入世为取舍，有舍有得；而出世为割舍，有舍无得，所以出世难	何谓舍何谓得？	文本跳转;33040220	何谓出世和谓入世？	文本跳转;33040207
33040207	maxianglanmm.png	1	我认为，拿起是入世，放下是出世，这就和之前的舍得理论相应正了	例举顺治放弃皇位	文本跳转;33040208	例举跳楼自杀的人	文本跳转;33040210
33040208	maxianglanmm.png	1	我知道公子是想说顺治出家五台山而不做皇帝，但这只是金庸先生的小说，不能作为论证的	这...	文本跳转;33040209		
33040209	maxianglanmm.png	1	我们继续讨论吧，公子还有没有其他的观点呢？	必出世者，方能入世	文本跳转;33040228	必入世者，方能出世	文本跳转;33040229
33040210	maxianglanmm.png	1	这个例子举得好，是个入世失败的证明，而出世不会有，确实不能纯以得失论难易啊~	必出世者，方能入世	文本跳转;33040211	必入世者，方能出世	文本跳转;33040212
33040211	maxianglanmm.png	1	诶，这个论点有意思，为什么‘出世者方能入世’呢？	不则空趣难持	文本跳转;33040216	不则世缘易坠	文本跳转;33040213
33040212	maxianglanmm.png	1	诶，这个论点有意思，为什么‘入世者方能出世’呢？	不则空趣难持	文本跳转;33040213	不则世缘易坠	文本跳转;33040216
33040213	maxianglanmm.png	1	你这个观点很新颖有趣，那你觉得用这个观点能不能解释，之前高僧与我之间的分歧？	能	文本跳转;33040231	不能	文本跳转;33040214
33040214	maxianglanmm.png	1	确实，高僧是出世之人，觉得入世难；而我是入世之人，觉得出世难，这种分歧在于不同的人	求同存异	文本跳转;33040215		
33040215	maxianglanmm.png	1	哈哈说得好！即使在一件小事上的每个人的观点都有相近和相反...今天真是开心，思路开阔了好多	下次再一起辨证论道	获得好感;13010004		
33040216	maxianglanmm.png	1	好像不太对，但你这个观点还挺有意思的，能解释之前高僧与我的分歧吗？	能	文本跳转;33040231	不能	文本跳转;33040232
33040217	maxianglanmm.png	1	才说了我觉得出世更难，公子你怎么听的啊，我只是最近在想为何高僧会这么说呢？	有何心得？	文本跳转;33040219		
33040218	maxianglanmm.png	1	我觉得出世更难，但是却有一位高僧说入世更难，所以我就最近都在想这个问题	有何心得？	文本跳转;33040219		
33040219	maxianglanmm.png	1	入世为取舍，有舍有得；而出世为割舍，有舍无得，所以出世难	何谓舍何谓得？	文本跳转;33040220	何谓出世和谓入世？	文本跳转;33040222
33040220	maxianglanmm.png	1	公子有没有觉得口渴啊？我们找家茶楼，边喝边聊吧~	去喝茶	文本跳转;33040221	不渴	文本跳转;33040226
33040221	maxianglanmm.png	1	喝了茶水果然心里清明很多，思路也清晰了，那我就开讲了 ~	恭候多时	文本跳转;33040207		
33040222	maxianglanmm.png	1	我认为，拿起是入世，放下是出世，这就和之前的舍得理论相应正了	例举雍正放弃皇位	文本跳转;33040223	例举跳楼自杀的人	文本跳转;33040227
33040223	maxianglanmm.png	1	我知道公子是想说雍正出家五台山而不做皇帝，但这只是金庸先生的小说，不能作为论证的	这...	文本跳转;33040224		
33040224	maxianglanmm.png	1	聊了半天了~公子饿了吗，我们去酒楼吃点小菜再说吧~	去酒楼	文本跳转;33040225	不去	文本跳转;33040226
33040225	maxianglanmm.png	1	我们继续讨论吧，公子还有没有其他的观点呢？	必出世者，方能入世	文本跳转;33040211	必入世者，方能出世	文本跳转;33040212
33040226	maxianglanmm.png	1	那就算了吧，公子兴致不高，我们下次再聊这个话题吧~	下次再聊			
33040227	maxianglanmm.png	1	这个例子举得好，是个入世失败的证明，而出世不会有，确实不能纯以得失论难易啊~	必出世者，方能入世	文本跳转;33040228	必入世者，方能出世	文本跳转;33040229
33040228	maxianglanmm.png	1	诶，这个论点有意思，为什么‘出世者方能入世’呢？	不则空趣难持	文本跳转;33040231	不则世缘易坠	文本跳转;33040230
33040229	maxianglanmm.png	1	诶，这个论点有意思，为什么‘入世者方能出世’呢？	不则空趣难持	文本跳转;33040230	不则世缘易坠	文本跳转;33040231
33040230	maxianglanmm.png	1	你这个观点很新颖有趣，那你觉得用这个观点能不能解释，之前高僧与我之间的分歧？	能	文本跳转;33040231	不能	文本跳转;33040232
33040231	maxianglanmm.png	1	不~对~吧，公子再回去好好想想，我们下次再聊这个话题吧~	下次再聊			
33040232	maxianglanmm.png	1	确实，高僧是出世之人，觉得入世难；而我是入世之人，觉得出世难，这种分歧在于不同的人	求同存异	文本跳转;33040233		
33040233	maxianglanmm.png	1	哈哈说得好！即使在一件小事上的每个人的观点都有相近和相反...今天真是开心，思路开阔了好多	下次再一起辨证论道	获得好感;13010004		
33040301	maxianglanmm.png	1	公子公子，我们今天讨论什么话题啊？	让我想想	文本跳转;33040302	我不知道	文本跳转;33040313
33040302	luren1.png		快看快看，那个女人好不要脸，总是死缠着别的男人	......	文本跳转;33040303		
33040303	luren1.png		就是就是，长得人模狗样的，谁知道这么饥渴~	呵斥她们	文本跳转;33040305	驳斥她们	文本跳转;33040304
33040304	luren1.png		哟呵~死鸭子嘴硬，脾气还挺大，劝你别惹我们哈，不然让你好看！	大声斥责	文本跳转;33040305	不理她们	文本跳转;33040315
33040305	luren1.png		哼哼！你死定了！来人啊，这里有女人偷汉子啦，还欺负老百姓啊，快来看呀！	......	文本跳转;33040306		
33040306	luren6.png		哎哟！这女的偷汉子、傍土豪、追帅哥，就是不给我们这种屌丝一点机会，真是个碧池！	舌战群众	文本跳转;33040307	各个击破	文本跳转;33040318
33040307	luren1.png		小样还敢跟我理论，看我不把你骂得满地找牙！	据理力争	文本跳转;33040308	金钱怀柔	文本跳转;33040321
33040308	luren1.png		卧槽！敢跟我讲理！%@￥……%@……&%￥	忍无可忍无需再忍	文本跳转;33040309	......	文本跳转;33040320
33040309	luren6.png		哎哟哎哟！光天化日的，打人啦！！！	......	文本跳转;33040310		
33040310	luren3.png		住手！朗朗乾坤之下，竟敢欺压良民！	无所畏惧	文本跳转;33040311	收买妥协	文本跳转;33040328
33040311	luren3.png		厉害厉害，高手高手！好吧，相信你这样的高手是不屑于做出这等宵小之事的，告辞！	......	文本跳转;33040312		
33040312	maxianglanmm.png	1	今天终于见识了，人言可畏啊~公子，谢谢你为我正名，你真棒！	哈哈！	获得好感;13010004		
33040313	luren1.png		快看快看，那个女人好不要脸，总是死缠着别的男人	......	文本跳转;33040314		
33040314	luren1.png		就是就是，长得人模狗样的，谁知道这么饥渴~	不理她们	文本跳转;33040315	询问姑娘	文本跳转;33040331
33040315	maxianglanmm.png	1	 公子不必理她们，这种长舌妇就让她们说去吧，谣言止于智者	说得好	文本跳转;33040316		
33040316	luren1.png		敢说我们是长舌妇，你死定了！来人啊！这里有女人偷汉子啦，还欺负老百姓啊，快来看呀！	......	文本跳转;33040317		
33040317	luren6.png		哎哟！这女的偷汉子、傍土豪、追帅哥，就是不给我们这种屌丝一点机会，真是个碧池！	弹丸论破	文本跳转;33040318	不予理会	文本跳转;33040330
33040318	luren1.png		小样还敢跟我理论，看我不把你骂得满地找牙！	破口大骂	文本跳转;33040319	金钱怀柔	文本跳转;33040321
33040319	luren1.png		卧槽！%@￥……%@……&%￥	......	文本跳转;33040320		
33040320	maxianglanmm.png	1	哇，这些女人好可怕，简直魔音灌脑啊！公子我们快跑！	跑！			
33040321	luren1.png		呵呵，不错不错，挺上道的，以后不说你们俩了，我就先走了	......	文本跳转;33040322		
33040322	luren6.png		喂，喂，我还在呢，别以为小小金钱就能打发我哈！	揍他丫的	文本跳转;33040323	更多金钱	文本跳转;33040326
33040323	luren6.png		哎哟哎哟！光天化日的，打人啦！！！	......	文本跳转;33040324		
33040324	luren3.png		住手！朗朗乾坤之下，竟敢欺压良民！	打打打！	文本跳转;33040325	金钱攻势	文本跳转;33040328
33040325	luren3.png		挺厉害的啊，但你身手虽然厉害，却去为非作歹！我记着你了！后会有期！	可恶...			
33040326	luren6.png		哈哈，这就是所谓的人傻钱多吗，放心，我还是有职业素养的，不再会！	......	文本跳转;33040327		
33040327	luren3.png		朗朗乾坤之下，竟敢私相受贿，简直不把我放在眼里！	金钱攻势	文本跳转;33040328	大打出手	文本跳转;33040311
33040328	luren3.png		哦哦~原来如此，公子如此讲理，其他人就交给我收拾了，你放心吧	......	文本跳转;33040329		
33040329	maxianglanmm.png	1	今天终于见识了，人言可畏啊~公子，谢谢你为我正名，你真棒！	哈哈！	获得好感;13010004		
33040330	maxianglanmm.png	1	公子，我算看出来了，这些人就是些现实中欲求不满的喷子，没不要理会，我们走吧！	走！			
33040331	maxianglanmm.png	1	 公子你怎么能来问我呢，我肯定不是这样的人啊，好伤心呜呜呜...	不好意思	文本跳转;33040332	买礼物赔罪	文本跳转;33040333
33040332	maxianglanmm.png	1	原来我在公子心目中是这样的人，唉~今日我先告退了	不是这样的...			
33040333	maxianglanmm.png	1	唉~算了，你也不是有意的，但我们一定不能轻饶那群长舌妇，她们才是罪魁祸首	去找长舌妇理论	文本跳转;33040305		
33040401	maxianglanmm.png	1	喂~喂~，恩公啊看这里看这里	你谁啊你	文本跳转;33040402	你真调皮	文本跳转;33040414
33040402	maxianglanmm.png	1	呵呵，公子别闹~我们好好说话~	我们认识吗	文本跳转;33040403	哈哈，不闹了	文本跳转;33040405
33040403	maxianglanmm.png	1	别说胡话啦，好好听我说啦~	姑娘你认错人了	文本跳转;33040404	哈哈，不闹了	文本跳转;33040405
33040404	maxianglanmm.png	1	哈？好吧，原来如此，那不好意思了，再见...	......			
33040405	maxianglanmm.png	1	我想说的是，上次你帮我澄清正名的事儿~	举手之劳	文本跳转;33040406		
33040406	maxianglanmm.png	1	有机会的话我想送你个礼物，你今天想去哪玩啊？	去逛街	文本跳转;33040420	去散步	文本跳转;33040407
33040407	maxianglanmm.png	1	啊~又到了这条熟悉的街道了，好怀念啊~	是啊，过得好快	文本跳转;33040408		
33040408	maxianglanmm.png	1	公子还记得我们第一次相遇，在这吃的什么呢？	豆腐脑	文本跳转;33040409	豆腐卤	文本跳转;33040410
33040409	maxianglanmm.png	1	是啊，我们还讨论了一番呢，那~我们的第二次讨论的什么呢？	生活难易	文本跳转;33040411	出世入世	文本跳转;33040410
33040410	maxianglanmm.png	1	不~对~呀~公子对我们的事还真不放在心上呢，好好再想想吧~	回去想想			
33040411	maxianglanmm.png	1	公子记得真清楚，可惜我们也没法随时都能说话啊~	是啊...	文本跳转;33040412		
33040412	luren2.png		公子，我觉得你旁边的姑娘真漂亮，算个命吧~	好的	文本跳转;33040413	算你大爷	文本跳转;33040423
33040413	luren2.png		公子你是个好人，我就不吭你了，这朵花给你，祝你好运~	谢谢	文本跳转;33040428		
33040414	maxianglanmm.png	1	嘻嘻，我是真的要感谢你的，上次你帮我澄清正名的事儿~	举手之劳	文本跳转;33040415		
33040415	maxianglanmm.png	1	为了报答你呢，今天我就陪你去逛街吧~	明明你自己想逛	文本跳转;33040416		
33040416	maxianglanmm.png	1	别这么说嘛，我是真心想送个礼物给你呢~	那么问题来了	文本跳转;33040417	那么我们走吧	文本跳转;33040420
33040417	maxianglanmm.png	1	什么问题？	挖据技术哪家强	文本跳转;33040418	市集有打折活动吗	文本跳转;33040419
33040418	maxianglanmm.png	1	山东技校找南翔！诶，不对，什么鬼...看来公子你不想去，没关系我们去散散步吧~	好哒	文本跳转;33040407		
33040419	maxianglanmm.png	1	这个问题嘛，去看了就知道啦，我们快走吧~	......	文本跳转;33040420		
33040420	luren6.png		公子，你旁边的姑娘真漂亮，买只花吧~	不买	文本跳转;33040421	买买买	文本跳转;33040433
33040421	luren2.png		公子，我觉得你旁边的姑娘真漂亮，算个命吧~	算你大爷	文本跳转;33040423	算算算	文本跳转;33040422
33040422	luren2.png		公子你今年的财运呢是这样的......姻缘呢是这样的......好了，给钱吧~	给你妹	文本跳转;33040423	给给给	文本跳转;33040427
